original_short,redirected,valid_url,domain,subdomain,suffix
https://t.co/heq1LQ7WKa,https://twitter.com/NicolaSturgeon/status/1198537640938741761/photo/1,Yes,twitter,,com
https://t.co/hq9lTGBBPu,https://www.mygov.scot/register-to-vote-scotland/,Yes,mygov,www,scot
https://t.co/khzUFfCUYe,https://twitter.com/NicolaSturgeon/status/1177568928765239297/photo/1,Yes,twitter,,com
https://t.co/UKjlcgA1GN,https://twitter.com/NicolaSturgeon/status/1170348048628817920/photo/1,Yes,twitter,,com
https://t.co/VvF61pcVdO,https://twitter.com/piersmorgan/status/1144714192139771905,Yes,twitter,,com
https://t.co/tIKkRqblmR,https://twitter.com/bbcbreaking/status/1188032464670867458,Yes,twitter,,com
https://t.co/LasZySR8U5,https://twitter.com/RobynKGraham/status/1205123482117459968/photo/1,Yes,twitter,,com
https://t.co/CrXQ6bNR8T,https://www.theguardian.com/politics/2019/jul/04/pms-sudden-passion-for-her-precious-union-is-as-palatable-as-a-cup-of-wet-sick?CMP=share_btn_tw,Yes,theguardian,www,com
https://t.co/HHAOr1AWnY,https://twitter.com/bbcandrewkerr/status/1217406840314699776,Yes,twitter,,com
https://t.co/8eQPDaZzQ7,https://twitter.com/kgditcham/status/1100792047991177217,Yes,twitter,,com
https://t.co/MN3d2xlQ0g,https://twitter.com/scottishhockey/status/1160231844157304833,Yes,twitter,,com
https://t.co/KCcNrcQF5S,https://twitter.com/NicolaSturgeon/status/1158011135028862976/photo/1,Yes,twitter,,com
https://t.co/cqbdWeeuv7,https://twitter.com/enablescotland/status/1123324703714758661,Yes,twitter,,com
https://t.co/pzBRyrgyrL,https://twitter.com/stafscot/status/1229477374741356545,Yes,twitter,,com
https://t.co/EXCRuav2Mo,https://twitter.com/stvnews/status/1189117569002807297,Yes,twitter,,com
https://t.co/Ve1L0j1fDB,https://www.bbc.com/news/uk-scotland-48187176,Yes,bbc,www,com
https://t.co/MTvCBVaZB5,https://twitter.com/BBCScotland/status/1202958372586307585/video/1,Yes,twitter,,com
https://t.co/l,https://twitter.com/yz,Yes,twitter,,com
https://t.co/NiBE2Sa5x8,https://www.theguardian.com/books/2019/mar/18/male-and-female-writers-media-coverage-reveals-marked-bias?CMP=twt_books_b-gdnbooks,Yes,theguardian,www,com
https://t.co/24nPXO4VHx,Not a valid url,No,Domain missing,Subdomain missing,Suffix missing
https://t.co/GHh64ZSg1Q,https://twitter.com/skynews/status/1123546138395779072,Yes,twitter,,com
https://t.co/YYx3tns6OR,https://twitter.com/NicolaSturgeon/status/1195727442238943234/video/1,Yes,twitter,,com
https://t.co/SC,Not a valid url,No,Domain missing,Subdomain missing,Suffix missing
https://t.co/hEoYkGegFX,https://twitter.com/scotgovedu/status/1170983696960237568,Yes,twitter,,com
https://t.co/7ygLHITBio,https://www.harpersbazaar.com/culture/features/a28209579/serena-williams-us-open-2018-essay/,Yes,harpersbazaar,www,com
https://t.co/vfbY6k7gNz,https://twitter.com/scotgovfm/status/1230520208420409344,Yes,twitter,,com
https://t.co/ShaDYD2hmU,https://twitter.com/cpagscotland/status/1143885410659176448,Yes,twitter,,com
https://t.co/Kghkc3Dasb,https://twitter.com/womenslibrary/status/1129814754120409089,Yes,twitter,,com
https://t.co/NLzN6Xj79Y,https://www.nytimes.com/2019/02/15/obituaries/andrea-levy-dead.html?smid=tw-nytbooks&smtyp=cur,Yes,nytimes,www,com
https://t.co/EwXNFg6rXy,https://twitter.com/theSNP/status/1205334782953033729/video/1,Yes,twitter,,com
https://t.co/JbjyRFgK2i,https://twitter.com/theSNP/status/1228022273732308992/video/1,Yes,twitter,,com
https://t.co/F2,Not a valid url,No,Domain missing,Subdomain missing,Suffix missing
https://t.co/hgY2kZaW0c,https://twitter.com/NicolaSturgeon/status/1109478350953893888/photo/1,Yes,twitter,,com
https://t.co/FbMNs0zYB1,https://twitter.com/polhomeeditor/status/1096107756782792704,Yes,twitter,,com
https://t.co/ZwUU6DnCi6,https://www.nytimes.com/2019/10/07/us/politics/trump-turkey-syria.html?action=click&module=Top%20Stories&pgtype=Homepage,Yes,nytimes,www,com
https://t.co/DmRPsp,Not a valid url,No,Domain missing,Subdomain missing,Suffix missing
https://t.co/HjWKIhSVtN,https://twitter.com/bbcnews/status/1229896778939600897,Yes,twitter,,com
https://t.co/oEUsCeJHdT,https://twitter.com/ScotNational/status/1190742125090156545/photo/1,Yes,twitter,,com
https://t.co/Hn96IKlcCk,https://twitter.com/humzayousaf/status/1190623836145954822,Yes,twitter,,com
https://t.co/Nn0JrwsLnJ,https://www.politics.co.uk/blogs/2019/04/02/no-10-statement-look-out-for-theresa-may-s-no-deal-trap,Yes,politics,www,co.uk
https://t.co/yACRoE8bsB,https://twitter.com/fr4ser/status/1201520411848126466,Yes,twitter,,com
https://t.co/3lEwmEF1ag,https://twitter.com/katiehunterbbc/status/1103269897856000000,Yes,twitter,,com
https://t.co/fJlVbXy1Hz,https://twitter.com/theSNP/status/1205340362627260416/video/1,Yes,twitter,,com
https://t.co/bMhBOsiyQZ,https://twitter.com/NicolaSturgeon/status/1109479394064678912/photo/1,Yes,twitter,,com
https://t.co/Gns7XJE5YB,https://twitter.com/guardianheather/status/1095653473629192192,Yes,twitter,,com
https://t.co/KUBE9KxYwf,https://twitter.com/NicolaSturgeon/status/1224717353663025152/photo/1,Yes,twitter,,com
https://t.co/zlao1rIdDD,https://twitter.com/stvnews/status/1128376781717811202,Yes,twitter,,com
https://t.co/p8CUwOvn2c,https://twitter.com/philipjemiller/status/1128332818411655170,Yes,twitter,,com
https://t.co/UIOL2gOfEV,https://twitter.com/feorlean/status/1133825218009608200,Yes,twitter,,com
https://t.co/rCbndhWA4i,https://twitter.com/scotgovfm/status/1097898356741980161,Yes,twitter,,com
https://t.co/m1nWmAtGCt,https://twitter.com/NicolaSturgeon/status/1122114820969463808/photo/1,Yes,twitter,,com
https://t.co/6,https://twitter.com/iok,Yes,twitter,,com
https://t.co/BuDyT6Z9O5,Not a valid url,No,Domain missing,Subdomain missing,Suffix missing
https://t.co/nXqO4Dg5fg,https://twitter.com/NicolaSturgeon/status/1099315960501190656/photo/1,Yes,twitter,,com
https://t.co/8OHoRTuTrg,https://twitter.com/qmscotland/status/1102514887652245504,Yes,twitter,,com
https://t.co/bZB89qtdyq,https://twitter.com/thetimesscot/status/1217000951913046016,Yes,twitter,,com
https://t.co/CMqIXQidEc,https://twitter.com/Peston/status/1192761479986069504/photo/1,Yes,twitter,,com
https://t.co/prwIGCiP6v,https://twitter.com/jolyonmaugham/status/1111646846127140865,Yes,twitter,,com
https://t.co/mQUPZeLWXU,https://twitter.com/_danparis/status/1191714844455636993,Yes,twitter,,com
https://t.co/oq1TqyUsfY,https://www.politicshome.com/news/uk/political-parties/labour-party/news/108984/labour-mp-ben-bradshaw-says-it-100-certain,Yes,politicshome,www,com
https://t.co/S8pSkvRHT2,https://www.thetimes.co.uk/article/nicola-sturgeon-on-boris-johnson-scottish-independence-scandal-and-sexism-kc3wjcvfw,Yes,thetimes,www,co.uk
https://t.co/gGtX5pPbN1,https://yougov.co.uk/topics/politics/articles-reports/2020/01/30/scottish-independence-yes-leads-remainers-increasi,Yes,yougov,,co.uk
https://t.co/sNmTYirdit,https://twitter.com/rosscolquhoun/status/1205843828701306881,Yes,twitter,,com
https://t.co/2rm,Not a valid url,No,Domain missing,Subdomain missing,Suffix missing
https://t.co/S3za2SmW4z,https://twitter.com/ahughesignite/status/1128326602344030209,Yes,twitter,,com
https://t.co/6rJdq6Emnk,https://www.heraldscotland.com/news/17571560.fidelma-cook-the-uk-is-damned-whatever-is-to-come-but-scotland-isnt/,Yes,heraldscotland,www,com
https://t.co/0kx2KLDzNF,https://www.youtube.com/watch?v=DiYmRBEtdU8&feature=youtu.be,Yes,youtube,www,com
https://t.co/czj98e3hC8,https://twitter.com/theSNP/status/1205330806224367617/video/1,Yes,twitter,,com
https://t.co/SNE62O8orT,https://twitter.com/joemurphylondon/status/1107974941692055552,Yes,twitter,,com
https://t.co/sBY7GhVZ1w,https://twitter.com/jonsnowc4/status/1105379846752854016,Yes,twitter,,com
https://t.co/Prf5DCAXSX,https://www.theguardian.com/commentisfree/2019/mar/20/the-guardian-view-on-may-and-brexit-a-prime-minister-gone-rogue,Yes,theguardian,www,com
https://t.co/7O7K2omCRe,https://twitter.com/fergusewingmsp/status/1103958549103816706,Yes,twitter,,com
https://t.co/5g0SbcQezF,https://twitter.com/glasgowsepolice/status/1190324497783635970,Yes,twitter,,com
https://t.co/o5xMpVqc69,https://twitter.com/ScotNational/status/1129489117014892545/photo/1,Yes,twitter,,com
https://t.co/tsZI,Not a valid url,No,Domain missing,Subdomain missing,Suffix missing
https://t.co/rl0QbJ3Zz9,https://twitter.com/lumi_1984/status/1205174449395453953,Yes,twitter,,com
https://t.co/aDZwUZ2nU6,https://twitter.com/ToppingsEdin/status/1178286997024264193/photo/1,Yes,twitter,,com
https://t.co/Xh3Q6ArBEF,https://twitter.com/fabianzuleeg/status/1109044222387195907,Yes,twitter,,com
https://t.co/v6GdxRTIkS,https://twitter.com/ChrisGreenNews/status/1143887260816949250,Yes,twitter,,com
https://t.co/j3Ny0e1kyY,https://twitter.com/daily_record/status/1191163464707956736,Yes,twitter,,com
https://t.co/joiBoPDM3Z,https://firstminister.gov.scot/first-minister-in-north-america/,Yes,gov,firstminister,scot
https://t.co/D1lHsKLpsm,https://twitter.com/feorlean/status/1102150269331230725,Yes,twitter,,com
https://t.co/vDxVKPUe1u,https://firstminister.gov.scot/day-four-in-north-america/,Yes,gov,firstminister,scot
https://t.co/j5THgoo3aR,https://m.soundcloud.com/heraldpodcasts/listen-ruth-davidson-caught-hot-mic-at-tory-conference-in-aberdeen,Yes,soundcloud,m,com
https://t.co/Pc2fibYnG4,https://twitter.com/NicolaSturgeon/status/1223380744833261570/photo/1,Yes,twitter,,com
https://t.co/1zbNrG38ad,https://twitter.com/prospectscot/status/1103339593301192705,Yes,twitter,,com
https://t.co/rVC0xjQlnC,https://twitter.com/danvevers/status/1200022185684934656,Yes,twitter,,com
https://t.co/AiXHwB05pi,https://twitter.com/NicolaSturgeon/status/1172209409461825537/photo/1,Yes,twitter,,com
https://t.co/Jwj39n5hvA,https://twitter.com/TennisTV/status/1185959334989180929/video/1,Yes,twitter,,com
https://t.co/AQAbnl8Eyz,https://twitter.com/kirstystricklan/status/1174062004245602305,Yes,twitter,,com
https://t.co/pE8wTy5ryy,https://twitter.com/stvweather/status/1152480761917968385,Yes,twitter,,com
https://t.co/iA8i7GNeGz,https://twitter.com/toadmeister/status/1142535321143431168,Yes,twitter,,com
https://t.co/vQ3ORnxomZ,https://twitter.com/whocaresscot/status/1139645248064380928,Yes,twitter,,com
https://t.co/PtIJ4tVJEY,https://twitter.com/rosscolquhoun/status/1190665403393073152/photo/1,Yes,twitter,,com
https://t.co/k31cqG0dac,https://www.thenational.scot/news/17584871.david-pratt-press-freedom-is-under-threat-and-its-getting-worse-in-the-west/?ref=twtrec,Yes,thenational,www,scot
https://t.co/oWZANICi19,https://twitter.com/theSNP/status/1205320996477165569/video/1,Yes,twitter,,com
https://t.co/BTMnxvecnt,https://twitter.com/andrewwilson/status/1118740658162995200,Yes,twitter,,com
https://t.co/1rpl4lkqxy,https://twitter.com/annettestreetps/status/1221075228345978880,Yes,twitter,,com
https://t.co/nql1qXg4ZR,https://twitter.com/theSNP/status/1205330454594932737/video/1,Yes,twitter,,com
https://t.co/DCr4xuPHFz,https://twitter.com/scotparl/status/1179795718892064768,Yes,twitter,,com
https://t.co/9NcgAHoyf9,https://twitter.com/angusrobertson/status/1177913518022107136,Yes,twitter,,com
https://t.co/sMbNcdpwDW,https://twitter.com/theSNP/status/1204417026757808135/video/1,Yes,twitter,,com
https://t.co/BK3Of5nIe9,https://twitter.com/_DanParis/status/1191728708857597952/photo/1,Yes,twitter,,com
https://t.co/m0K24eOGP3,Not a valid url,No,Domain missing,Subdomain missing,Suffix missing
https://t.co/LsR0Um5O33,https://twitter.com/theSNP/status/1205320359802736647/video/1,Yes,twitter,,com
https://t.co/R7vvRNM8IL,https://twitter.com/domddomm/status/1106523752257462282,Yes,twitter,,com
https://t.co/EkPNQzsZQL,https://twitter.com/shawlandsacad/status/1207465990142869506,Yes,twitter,,com
https://t.co/3qVEwitEtr,https://twitter.com/brianjaffa/status/1162624331085754368,Yes,twitter,,com
https://t.co/MwkJdIH8rE,https://twitter.com/NicolaSturgeon/status/1161666801903820802/photo/1,Yes,twitter,,com
https://t.co/9PhfzZP6TS,https://twitter.com/NicolaSturgeon/status/1214868180939821056/photo/1,Yes,twitter,,com
https://t.co/OPAWhDQyYs,https://twitter.com/paulhutcheon/status/1123569387963932672,Yes,twitter,,com
https://t.co/pugiwor93c,https://twitter.com/NicolaSturgeon/status/1117081554222813185/video/1,Yes,twitter,,com
https://t.co/2FtLYqffSf,https://twitter.com/NicolaSturgeon/status/1093157964112891905/photo/1,Yes,twitter,,com
https://t.co/S9WIGkNMnf,https://twitter.com/ruthdavidsonmsp/status/1167010124667527168,Yes,twitter,,com
https://t.co/VyDUU2bSwE,https://twitter.com/paulhutcheon/status/1229760207997280257,Yes,twitter,,com
https://t.co/1takbIb8cm,https://twitter.com/scottories/status/1206497692601352193,Yes,twitter,,com
https://t.co/JN73qJa1p6,https://twitter.com/girlchampjinty/status/1189285571673366528,Yes,twitter,,com
https://t.co/6wuZ4mCUTo,https://twitter.com/skydavidblevins/status/1215679411439140873,Yes,twitter,,com
https://t.co/bzN3SIz5G3,https://twitter.com/nickeardleybbc/status/1176470366014922753,Yes,twitter,,com
https://t.co/FdjiyVrz6j,https://www.thenational.scot/news/17468009.keith-brown-our-sensible-currency-plan-will-maximise-support-for-independence/,Yes,thenational,www,scot
https://t.co/OuaoR27Fcm,https://twitter.com/NicolaSturgeon/status/1160292014740688896/photo/1,Yes,twitter,,com
https://t.co/EwiSJo0qEu,https://twitter.com/NicolaSturgeon/status/1104014535147601923/photo/1,Yes,twitter,,com
https://t.co/9SLf7iYZO7,https://twitter.com/bbclaurak/status/1111310962173374464,Yes,twitter,,com
https://t.co/X6fMYxv5zr,https://twitter.com/NicolaSturgeon/status/1203345232852598784/video/1,Yes,twitter,,com
